X	SMILES	REFIDX_R	REFIDX_G	REFIDX_B	Molecular.Weight	Molecular.Weight.Except.Hydrogens	Maximum.Partial.Charge	Minimum.Partial.Charge	Number.of.Labute.Accessible.Surface.Area	Number.of.Topological.Polar.Surface.Area	Number.of.Aromatic.Carbocycles	Number.of.Aromatic.Heterocycles	Number.of.H.bond.Acceptor	Number.of.Lipinski.H.bond.Acceptor	Number.of.Heteroatoms
1300	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=N3)C=CC2=C1	1.9345	2.1461	2.2883	561.0566306	544.743	0.163616487	-0.208166599	239.216422	38.67	6	1	0	0	6
1301	ClC1=CC=C2SC(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)=NC2=C1	1.9291	2.1459	2.2962	703.8934053	690.686	0.192397316	-0.232569564	248.5992865	51.56	5	2	0	0	8
1302	ClC1=CC=C(N(C2=CC=CC=C2)C2=CC=C(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8971	2.1459	2.3791	512.1113974	491.897	0.124153376	-0.310504168	223.5707905	16.13	6	1	0	0	4
1303	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(C=CC=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9283	2.1451	2.3032	557.9390695	548.411	0.192562627	-0.232624896	212.7542046	77.34	3	4	0	0	10
1304	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)C=CC2=C1	1.9213	2.145	2.3073	666.8955907	656.276	0.192479983	-0.232623613	241.8950164	64.45	4	3	0	0	10
1305	BrC1=CC2=C(C=C1)N=C(C1=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=CC4=CC=C(I)C=C4C=C3)=N1)S2	1.9249	2.1447	2.3017	676.8840475	665.274	0.192479981	-0.232624905	235.1560315	64.45	4	3	0	0	9
1306	ClC1=CC=C2N=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=N3)SC2=C1	1.9294	2.1442	2.2967	540.9989428	529.372	0.192479983	-0.232623079	222.6331782	64.45	4	3	0	0	9
1307	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=C(Br)C=C5)S4)=N3)C=CC2=C1	1.9309	2.1431	2.2894	621.9462417	608.233	0.192397313	-0.232623536	232.9017297	51.56	5	2	0	0	7
1308	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(C=CC(Br)=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9339	2.143	2.288	706.8084237	698.178	0.192479982	-0.232583061	243.6292886	64.45	4	3	0	0	10
1309	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9324	2.1425	2.2859	534.0472729	519.331	0.192397308	-0.232624915	225.773167	51.56	5	2	0	0	7
1310	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)SC2=C1	1.9074	2.1424	2.323	809.7323654	802.219	0.192562627	-0.232623604	251.2778809	77.34	3	4	0	0	12
1311	ClC1=CC2=CC=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=CC(Br)=CC=C5S4)=N3)C=C2C=C1	1.9309	2.1423	2.2863	703.8934053	690.686	0.192397314	-0.23258307	248.5992865	51.56	5	2	0	0	8
1312	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(Br)C=C5)S4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)C=CC2=C1	1.9175	2.1415	2.3045	754.7945596	745.178	0.192479981	-0.232623613	249.0235791	64.45	4	3	0	0	10
1313	ClC1=CC=C2SC(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=C(Br)C=C5)S4)=N3)=NC2=C1	1.9195	2.1414	2.3067	625.8611247	619.317	0.19256263	-0.232623517	233.3607371	77.34	3	4	0	0	12
1314	BrC1=CC=C(N(C2=CC=C(C3=CC=C4C=C(I)C=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.9044	2.141	2.33	691.9960234	671.206	0.226807953	-0.436094686	253.9263056	29.27	6	1	0	0	5
1315	BrC1=CC=C2N=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)SC2=C1	1.9202	2.1406	2.2947	795.8290256	782.137	0.192397313	-0.232623536	257.5578584	51.56	5	2	0	0	8
1316	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(C=C(Br)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)SC2=C1	1.917	2.1402	2.3061	575.9229407	567.796	0.26572193	-0.433541018	218.2114369	90.48	3	4	0	0	11
1317	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(C=CC(Br)=C4)S3)=N1)=N2	1.9224	2.1398	2.2987	761.7462295	755.219	0.192562628	-0.232623604	245.8835904	77.34	3	4	0	0	12
1318	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(C=C(I)C=C4)S3)=N1)=N2	1.9127	2.1398	2.3099	809.7323654	802.219	0.192562628	-0.232623604	251.2778809	77.34	3	4	0	0	12
1319	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9226	2.1398	2.2943	676.8840475	665.274	0.192479981	-0.232624905	235.1560315	64.45	4	3	0	0	9
1320	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9312	2.1397	2.2781	662.9807077	645.192	0.163616487	-0.208166599	241.436009	38.67	6	1	0	0	5
1321	IC1=CC=C2N=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9119	2.1394	2.3096	731.8218533	722.315	0.192562627	-0.232624896	237.4103333	77.34	3	4	0	0	11
1322	ClC1=CC=C2SC(C3=NC(C4=NC5=C(C=C(Br)C=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)=NC2=C1	1.9251	2.1393	2.2949	669.8106092	663.768	0.19256263	-0.232623517	236.9250185	77.34	3	4	0	0	12
1323	BrC1=CC2=C(C=C1)SC(C1=NC(C3=CC4=CC=C(I)C=C4C=C3)=NC(C3=NC4=C(C=C(I)C=C4)S3)=N1)=N2	1.9188	2.1383	2.2947	802.7806955	792.178	0.192479982	-0.232623613	254.4178696	64.45	4	3	0	0	10
1324	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)C=CC2=C1	1.926	2.1382	2.2841	625.9828932	610.782	0.192397313	-0.232623623	234.7317389	51.56	5	2	0	0	7
1325	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Cl)C=C4S3)=NC(C3=NC4=C(C=CC(Cl)=C4)S3)=N1)=N2	1.9242	2.1376	2.2924	581.9116403	574.866	0.19256263	-0.23262307	229.7964557	77.34	3	4	0	0	12
1326	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=CC4=CC=C(Br)C=C4C=C3)=N1)=N2	1.9291	2.1375	2.2821	584.9484272	573.823	0.192479984	-0.232624905	226.1974596	64.45	4	3	0	0	9
1327	ClC1=CC=C2SC(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=CC=C5C=C(Br)C=CC5=C4)=N3)=NC2=C1	1.926	2.1373	2.2829	655.9072694	643.686	0.192397316	-0.232569564	243.204996	51.56	5	2	0	0	8
1328	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Br)C=C4S3)=NC(C3=CC=C4C=CC=CC4=C3)=N1)=N2	1.9297	2.1373	2.2818	628.8979116	618.274	0.192479982	-0.232623526	229.761741	64.45	4	3	0	0	9
1329	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9372	2.1373	2.2676	537.0840597	518.288	0.163616487	-0.208166599	222.1741709	38.67	6	1	0	0	4
1330	BrC1=CC=C(N(C2=CC=C(C3=CC=C4C=C(Br)C=CC4=C3)C=C2)C2=CC=C(C3=CC=C4C=C(Br)C=CC4=C3)C=C2)C=C1	1.9202	2.1369	2.295	730.9458861	710.137	0.046189142	-0.310503894	270.3855855	3.24	7	0	0	0	4
1331	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9208	2.1363	2.2891	632.9345631	620.823	0.192479981	-0.232624905	231.5917501	64.45	4	3	0	0	9
1332	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=CC=C4)C4=CC=C(C5=CC=C6C=C(I)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.915	2.1361	2.3002	701.0215099	677.233	0.046153544	-0.310505217	261.9123284	3.24	7	0	0	0	3
1333	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9238	2.1357	2.2852	618.9094548	609.276	0.192479983	-0.232623079	236.5007258	64.45	4	3	0	0	10
1334	ClC1=CC2=CC=C(C3=CC=C(N(C4=CC=C(Br)C=C4)C4=CC=C(C5=NC6=C(C=CC=C6)O5)C=C4)C=C3)C=C2C=C1	1.9028	2.1357	2.322	600.0604031	579.755	0.226807953	-0.436094686	244.9677338	29.27	6	1	0	0	5
1335	BrC1=CC2=C(C=C1)N=C(C1=NC(C3=NC4=C(C=C(I)C=C4)S3)=NC(C3=CC4=CC=C(I)C=C4C=C3)=N1)S2	1.9103	2.1357	2.3001	802.7806955	792.178	0.192479981	-0.232623613	254.4178696	64.45	4	3	0	0	10
1336	BrC1=CC=C2N=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.927	2.1355	2.281	550.9873995	538.37	0.192479981	-0.232624905	215.8941934	64.45	4	3	0	0	8
1337	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(C=C(I)C=C4)S3)=N1)=N2	1.9091	2.1355	2.3052	765.782881	757.768	0.19256263	-0.232623604	247.7135995	77.34	3	4	0	0	12
1338	IC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)C=CC2=C1	1.9175	2.1353	2.283	836.8634916	819.096	0.163616487	-0.208166599	266.0921376	38.67	6	1	0	0	6
1339	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9277	2.1351	2.2761	621.9462417	608.233	0.192397308	-0.232624915	232.9017297	51.56	5	2	0	0	7
1340	BrC1=CC=C2N=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)SC2=C1	1.9304	2.1347	2.2728	544.0357296	528.329	0.192397313	-0.232623536	219.0341821	51.56	5	2	0	0	6
1341	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=CC(Br)=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9287	2.1344	2.2764	662.8589393	653.727	0.192479982	-0.232583061	240.0650072	64.45	4	3	0	0	10
1342	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)C=CC2=C1	1.9186	2.1342	2.2838	873.7395376	862.041	0.192397318	-0.232584389	271.425406	51.56	5	2	0	0	9
1343	ClC1=CC2=C(C=C1)N=C(C1=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=CC4=CC=C(Br)C=C4C=C3)=N1)S2	1.921	2.1339	2.2846	584.9484272	573.823	0.192479983	-0.232624905	226.1974596	64.45	4	3	0	0	9
1344	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9152	2.1339	2.2957	547.9506127	539.413	0.192562629	-0.232624896	219.4931895	77.34	3	4	0	0	11
1345	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Br)C=C4S3)=NC(C3=NC4=C(C=CC(Cl)=C4)S3)=N1)=N2	1.9204	2.1337	2.2888	625.8611247	619.317	0.19256263	-0.232623517	233.3607371	77.34	3	4	0	0	12
1346	ClC1=CC=C(N(C2=CC=C(C3=CC=C4C=C(Br)C=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.9003	2.133	2.3191	600.0604031	579.755	0.226807953	-0.436094686	244.9677338	29.27	6	1	0	0	5
1347	ClC1=CC2=CC=C(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=NC5=CC(Br)=CC=C5S4)=N3)C=C2C=C1	1.9272	2.1329	2.2723	655.9072694	643.686	0.192397314	-0.23258307	243.204996	51.56	5	2	0	0	8
1348	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)C=CC2=C1	1.9087	2.1324	2.2947	928.6773435	919.082	0.192479987	-0.232623613	273.6797077	64.45	4	3	0	0	11
1349	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=NC(C3=NC4=CC=C(Br)C=C4S3)=N1)=N2	1.9105	2.1323	2.297	843.693393	837.672	0.192562633	-0.232623517	261.5811471	77.34	3	4	0	0	13
1350	C1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.8998	2.1323	2.3209	488.1888634	464.398	0.226807953	-0.436094686	220.7969199	29.27	6	1	0	0	3
1351	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9173	2.132	2.2844	754.7945596	745.178	0.192479982	-0.232623613	249.0235791	64.45	4	3	0	0	10
1352	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=CC=C4)C4=CC=C(C5=CC=C6C=C(Br)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.9158	2.132	2.2913	653.035374	630.233	0.046153544	-0.310505217	256.5180379	3.24	7	0	0	0	3
1353	IC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)C=CC2=C1	1.9049	2.1317	2.2974	850.7668314	839.178	0.192479981	-0.232623613	259.8121601	64.45	4	3	0	0	10
1354	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)C=CC2=C1	1.9082	2.1311	2.2933	758.8312111	747.727	0.192479981	-0.232623613	250.8535882	64.45	4	3	0	0	10
1355	IC1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.8995	2.1311	2.3155	614.0855114	591.302	0.226807953	-0.436094686	240.058758	29.27	6	1	0	0	4
1356	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=NC4=CC=C(Cl)C=C4S3)=N1)=N2	1.9191	2.1307	2.2837	547.9506127	539.413	0.19256263	-0.232624896	219.4931895	77.34	3	4	0	0	11
1357	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=CC4=CC=C(I)C=C4C=C3)=N1)=N2	1.921	2.1306	2.2765	676.8840475	665.274	0.192479982	-0.232624905	235.1560315	64.45	4	3	0	0	9
1358	ClC1=CC=C(N(C2=CC=C(C3=CC=C4C=C(Br)C=CC4=C3)C=C2)C2=CC=C(C3=CC=C4C=C(I)C=CC4=C3)C=C2)C=C1	1.9151	2.1306	2.2867	734.9825375	712.686	0.046214639	-0.310503465	272.2155946	3.24	7	0	0	0	4
1359	N#CC1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=CC=C4C=C(I)C=CC4=C3)C=C2)C=C1	1.9173	2.1306	2.2824	648.1062468	623.347	0.099111463	-0.310503731	258.8023026	27.03	7	0	0	0	3
1360	BrC1=CC=C2SC(C3=NC(C4=NC5=C(C=CC(Br)=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)=NC2=C1	1.9257	2.13	2.2742	713.7600936	708.219	0.192562628	-0.232583051	240.4892998	77.34	3	4	0	0	12
1361	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=NC(C3=NC4=CC=C(Br)C=C4S3)=N1)=N2	1.9089	2.13	2.2941	887.6428775	882.123	0.192562633	-0.232623517	265.1454285	77.34	3	4	0	0	13
1362	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=CC=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9241	2.1299	2.2722	507.0379151	493.919	0.192479976	-0.232624905	212.329912	64.45	4	3	0	0	8
1363	IC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9152	2.1297	2.2777	717.9185135	702.233	0.192397308	-0.232624915	243.6903108	51.56	5	2	0	0	7
1364	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)C=CC2=C1	1.9166	2.1294	2.2728	744.9278713	727.645	0.163616487	-0.208166599	257.1335657	38.67	6	1	0	0	6
1365	ClC1=CC2=CC=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)C=C2C=C1	1.9128	2.1294	2.2802	751.8795412	737.686	0.192397313	-0.232623623	253.993577	51.56	5	2	0	0	8
1366	ClC1=CC2=CC=C(C3=NC(C4=CC=C5C=C(Br)C=CC5=C4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)C=C2C=C1	1.9139	2.1293	2.2798	703.8934053	690.686	0.192397313	-0.232623623	248.5992865	51.56	5	2	0	0	8
1367	ClC1=CC=C2N=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)SC2=C1	1.9267	2.1292	2.2658	500.0862452	483.878	0.192397315	-0.232623089	215.4699008	51.56	5	2	0	0	6
1368	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9267	2.1292	2.2654	621.9462417	608.233	0.192397314	-0.23258307	232.9017297	51.56	5	2	0	0	7
1369	ClC1=CC=C(N(C2=CC=C(I)C=C2)C2=CC=C(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8861	2.129	2.3507	638.0080453	618.801	0.124153376	-0.310502928	242.8326286	16.13	6	1	0	0	5
1370	N#CC1=CC=C(N(C2=CC=CC=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8924	2.1288	2.3295	487.1684623	466.394	0.226864211	-0.43540916	219.179012	53.06	6	1	0	0	4
1371	N#CC1=CC=C(N(C2=CC=C(Cl)C=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8933	2.1287	2.3269	521.1294899	501.847	0.226864211	-0.43540916	229.4822783	53.06	6	1	0	0	5
1372	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Cl)C=C4S3)=NC(C3=NC4=C(C=C(Cl)C=C4)S3)=N1)=N2	1.9115	2.1285	2.2888	581.9116403	574.866	0.19256263	-0.23262307	229.7964557	77.34	3	4	0	0	12
1373	BrC1=CC2=CC=C(C3=CC=C(N(C4=CC=C(I)C=C4)C4=CC=C(C5=CC=C6C=C(I)C=CC6=C5)C=C4)C=C3)C=C2C=C1	1.91	2.1282	2.2869	826.9181579	804.137	0.04618418	-0.310503977	281.1741665	3.24	7	0	0	0	4
1374	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=NC(C3=NC4=CC=C(I)C=C4S3)=N1)=N2	1.9051	2.1281	2.2937	935.6290134	929.123	0.192562633	-0.232623604	270.539719	77.34	3	4	0	0	13
1375	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)C=CC2=C1	1.9138	2.128	2.2732	788.8773557	772.096	0.163616487	-0.208166599	260.6978471	38.67	6	1	0	0	6
1376	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(C=CC(Br)=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)SC2=C1	1.9179	2.128	2.2797	669.8106092	663.768	0.192562629	-0.23262307	236.9250185	77.34	3	4	0	0	12
1377	BrC1=CC=C(N(C2=CC=C(Br)C=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8974	2.1279	2.3206	617.9942375	600.184	0.226864211	-0.43540916	236.1565855	29.27	6	1	0	0	5
1378	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(C=CC=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9162	2.1275	2.2804	513.989585	503.96	0.192562629	-0.232624896	209.1899233	77.34	3	4	0	0	10
1379	BrC1=CC=C2N=C(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=NC5=C(C=C(I)C=C5)S4)=N3)SC2=C1	1.913	2.1275	2.2805	676.8840475	665.274	0.192479981	-0.232623613	235.1560315	64.45	4	3	0	0	9
1380	ClC1=CC=C(N(C2=CC=C(C3=CC=C4C=C(Cl)C=CC4=C3)C=C2)C2=CC=C(C3=CC=C4C=C(Br)C=CC4=C3)C=C2)C=C1	1.9149	2.1259	2.2779	643.0469172	621.235	0.046214639	-0.310503465	263.2570227	3.24	7	0	0	0	4
1381	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=CC=C4)C4=CC=C(C5=CC=C6C=C(Br)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.913	2.1257	2.2811	609.0858896	585.782	0.046153544	-0.310505217	252.9537565	3.24	7	0	0	0	3
1382	ClC1=CC2=CC=C(C3=NC(C4=NC5=CC(Br)=CC=C5S4)=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=N3)C=C2C=C1	1.9198	2.1256	2.2658	611.9577849	599.235	0.192397314	-0.23258307	239.6407146	51.56	5	2	0	0	8
1383	BrC1=CC2=C(C=C1)N=C(C1=NC(C3=CC4=CC=C(I)C=C4C=C3)=NC(C3=CC=C4C=CC=CC4=C3)=N1)S2	1.9147	2.1247	2.2692	669.9323776	655.233	0.192397313	-0.232623536	238.2960203	51.56	5	2	0	0	7
1384	BrC1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.8966	2.1245	2.306	566.0993755	544.302	0.226807953	-0.436094686	234.6644675	29.27	6	1	0	0	4
1385	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9153	2.1243	2.2714	540.9989428	529.372	0.192479983	-0.232624905	222.6331782	64.45	4	3	0	0	9
1386	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Cl)C=C4S3)=NC(C3=CC=C4C=CC=CC4=C3)=N1)=N2	1.9199	2.1243	2.2662	540.9989428	529.372	0.192479984	-0.232623079	222.6331782	64.45	4	3	0	0	9
1387	ClC1=CC2=CC=C(C3=CC=C(N(C4=CC=C(Br)C=C4)C4=CC=C(C5=CC=C6C=C(Cl)C=CC6=C5)C=C4)C=C3)C=C2C=C1	1.9126	2.1241	2.2772	643.0469172	621.235	0.046189142	-0.310503894	263.2570227	3.24	7	0	0	0	4
1388	BrC1=CC=C(N(C2=CC=CC=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.8932	2.1239	2.3186	540.0837254	520.28	0.226864211	-0.43540916	222.2890379	29.27	6	1	0	0	4
1389	ClC1=CC=C2SC(C3=NC(C4=NC5=C(C=C(Cl)C=C5)S4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)=NC2=C1	1.9145	2.1239	2.2751	625.8611247	619.317	0.19256263	-0.23262307	233.3607371	77.34	3	4	0	0	12
1390	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=CC(Cl)=C5)S4)=N3)C=CC2=C1	1.9109	2.1239	2.2751	666.8955907	656.276	0.192479984	-0.232623613	241.8950164	64.45	4	3	0	0	10
1391	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9237	2.1238	2.2552	527.095603	509.29	0.163616487	-0.208166599	228.9131557	38.67	6	1	0	0	5
1392	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(C=C(Br)C=C5)S4)=NC(C4=NC5=C(C=CC(Cl)=C5)S4)=N3)C=CC2=C1	1.9144	2.1234	2.2707	618.9094548	609.276	0.192479984	-0.232623526	236.5007258	64.45	4	3	0	0	10
1393	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(C=C(I)C=C5)S4)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)SC2=C1	1.8946	2.1231	2.2969	935.6290134	929.123	0.192562633	-0.232623604	270.539719	77.34	3	4	0	0	13
1394	BrC1=CC=C2SC(C3=NC(C4=NC5=C(C=CC(Br)=C5)S4)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)=NC2=C1	1.9106	2.123	2.2764	887.6428775	882.123	0.192562633	-0.23258437	265.1454285	77.34	3	4	0	0	13
1395	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)C=CC2=C1	1.9063	2.1228	2.2739	921.7256735	909.041	0.192397318	-0.232584389	276.8196965	51.56	5	2	0	0	9
